Farming_Turnover,Crop_Yields,Market_Demand,Land_Ownership,Land_Size,Weather_Data,Government_Subsidy,Expenses,Livestock_Inventory,Education,Debts_Liabilities,Community_Feedback,Creditworthiness
75000,2895,High,Owned,5,Normal,Yes,18645,Cattle,High School,2000,Low,Very Good
46457,1750,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,0,High,Excellent
55958,2328,High,Owned,10,Normal,Yes,15806,Cattle,None,0,Low,Poor
43094,2151,High,Owned,10,Unpredictable,Yes,15153,Cattle,High School,0,High,Very Good
56048,2864,High,Leased,8,Normal,Yes,16401,Pigs,High School,0,Low,Excellent
75000,3000,Medium,Leased,10,Variable,Yes,14849,Cattle,College Degree,2000,Low,Excellent
57562,1715,High,Owned,7,Normal,Yes,18247,Pigs,High School,10000,Low,Poor
75000,3000,Medium,Leased,5,Variable,No,17858,Chicken,College Degree,2000,Medium,Excellent
50883,1826,Low,Owned,12,Unpredictable,No,12893,Cattle,College Degree,2000,High,Average
59718,3000,Medium,Leased,5,Variable,No,19301,Chicken,College Degree,2000,Medium,Excellent
64797,2331,Medium,Owned,12,Variable,Yes,16836,Chicken,College Degree,0,High,Very Good
41425,1649,Low,Owned,8,Unpredictable,Yes,12000,Sheep,High School,500,High,Average
50493,2224,High,Leased,8,Unpredictable,Yes,14119,Cattle,High School,2000,High,Very Good
40000,1694,Low,Owned,8,Normal,Yes,12000,Sheep,None,500,High,Average
60501,2501,High,Leased,10,Normal,Yes,15153,Cattle,High School,10000,Low,Poor
58108,2792,High,Leased,7,Normal,Yes,15824,Pigs,High School,10000,Low,Poor
75000,3000,High,Leased,5,Normal,Yes,17789,Chicken,High School,2000,Medium,Good
48866,1510,Low,Owned,7,Unpredictable,Yes,14278,Cattle,College Degree,0,High,Good
62931,2685,Medium,Leased,7,Normal,Yes,17300,Chicken,College Degree,0,Low,Poor
40000,2117,High,Owned,10,Normal,Yes,14364,Cattle,None,0,High,Good
73948,2442,Medium,Leased,5,Variable,No,18594,Cattle,High School,10000,High,Average
62566,2679,High,Leased,7,Normal,Yes,16503,Pigs,High School,10000,Medium,Poor
59694,2356,High,Leased,7,Normal,Yes,16229,Pigs,High School,10000,Low,Poor
52185,2029,High,Owned,12,Normal,Yes,14695,Cattle,College Degree,0,Low,Good
43932,1950,Low,Owned,5,Unpredictable,No,15273,Chicken,College Degree,10000,High,Average
41468,2170,Low,Leased,7,Unpredictable,Yes,12000,Pigs,College Degree,2000,High,Average
71784,2539,Medium,Leased,12,Variable,No,19691,Cattle,College Degree,0,High,Very Good
59031,2843,High,Leased,7,Normal,Yes,16743,Pigs,High School,10000,Low,Poor
72412,3000,Medium,Leased,5,Variable,No,18371,Chicken,College Degree,2000,Medium,Excellent
57734,2522,High,Leased,10,Normal,Yes,18614,Pigs,High School,10000,Low,Poor
48178,2244,High,Owned,12,Normal,Yes,14313,Cattle,High School,10000,Low,Good
53210,2134,High,Leased,7,Normal,Yes,13639,Pigs,High School,10000,High,Poor
72948,3000,Medium,Leased,5,Variable,No,17733,Chicken,College Degree,2000,Medium,Excellent
44654,1822,Low,Owned,10,Unpredictable,No,12169,Chicken,None,500,High,Average
57452,1702,Medium,Owned,10,Variable,No,15010,Cattle,College Degree,0,High,Poor
53881,2294,High,Owned,10,Normal,Yes,17121,Pigs,High School,10000,Low,Good
46648,1721,Medium,Owned,8,Variable,No,13723,Cattle,College Degree,0,High,Average
52096,2330,Medium,Leased,7,Variable,Yes,14769,Cattle,College Degree,0,Low,Very Good
55780,2655,Medium,Owned,12,Normal,Yes,15538,Cattle,College Degree,0,High,Average
74091,3000,Medium,Owned,12,Variable,No,19510,Cattle,College Degree,2000,High,Excellent
40045,2335,Low,Owned,8,Normal,Yes,12000,Sheep,High School,500,High,Average
75000,2632,High,Leased,5,Normal,Yes,16662,Pigs,High School,2000,Low,Excellent
50124,2415,High,Owned,10,Normal,Yes,14361,Cattle,None,0,High,Poor
56921,2250,Medium,Owned,5,Variable,No,14837,Cattle,High School,0,High,Good
53891,2146,Low,Owned,8,Unpredictable,No,12784,Cattle,None,500,High,Average
72247,3000,Medium,Leased,12,Variable,No,16648,Chicken,College Degree,2000,Medium,Excellent
64872,3000,Medium,Owned,7,Variable,Yes,19551,Pigs,High School,10000,High,Good
54440,2926,Low,Leased,7,Normal,Yes,16837,Pigs,High School,10000,Low,Good
47895,1851,Medium,Owned,12,Variable,No,15279,Cattle,College Degree,0,Low,Very Good
50824,1630,Medium,Owned,12,Unpredictable,No,12104,Cattle,College Degree,0,High,Poor
69897,2587,High,Leased,5,Variable,No,17473,Chicken,College Degree,2000,Medium,Poor
53978,2500,High,Leased,10,Normal,Yes,16995,Pigs,High School,0,Low,Poor
40000,1610,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
44558,2446,Medium,Owned,12,Variable,No,15930,Cattle,College Degree,500,High,Very Good
54576,2494,Medium,Owned,12,Variable,No,15653,Cattle,College Degree,0,High,Good
75000,2429,Medium,Leased,5,Variable,No,17316,Chicken,College Degree,2000,Low,Good
40000,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
75000,2944,High,Leased,5,Variable,No,19675,Chicken,College Degree,2000,Low,Excellent
51086,1500,Low,Owned,10,Unpredictable,Yes,12000,Sheep,None,500,High,Poor
57954,2254,Medium,Owned,12,Variable,No,16757,Cattle,College Degree,0,High,Excellent
53796,2345,Medium,Owned,12,Variable,No,15912,Cattle,High School,0,High,Very Good
40935,2106,High,Leased,7,Unpredictable,Yes,17035,Cattle,High School,500,Low,Excellent
50860,1687,Low,Owned,8,Variable,Yes,12000,Cattle,College Degree,0,High,Good
54559,2330,Medium,Owned,5,Variable,No,15219,Cattle,College Degree,0,High,Poor
75000,2985,High,Leased,5,Variable,No,16858,Chicken,College Degree,2000,Medium,Excellent
75000,3000,Medium,Leased,5,Variable,No,17782,Sheep,College Degree,2000,Medium,Excellent
54032,2468,Low,Owned,10,Variable,No,12000,Cattle,College Degree,2000,Low,Excellent
72666,2874,Medium,Leased,12,Variable,Yes,17016,Chicken,High School,10000,Low,Poor
55297,2287,High,Owned,5,Variable,No,15601,Cattle,High School,0,High,Very Good
56904,2084,High,Owned,10,Variable,Yes,16355,Pigs,High School,10000,Low,Good
40000,1577,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
40000,1766,Low,Owned,12,Unpredictable,Yes,12000,Sheep,None,500,High,Average
52433,2225,High,Owned,10,Normal,Yes,15271,Cattle,High School,0,Low,Very Good
72354,2313,Medium,Owned,12,Variable,No,15592,Cattle,College Degree,2000,High,Excellent
49297,2428,High,Owned,7,Normal,No,14940,Cattle,High School,0,Low,Good
56731,2376,High,Owned,10,Normal,Yes,14729,Cattle,College Degree,2000,Low,Good
49920,1679,High,Leased,7,Unpredictable,Yes,16246,Pigs,High School,10000,Low,Average
57197,2371,High,Owned,10,Normal,No,12000,Sheep,None,0,High,Poor
75000,3000,Medium,Leased,5,Variable,No,20000,Cattle,College Degree,2000,High,Excellent
64220,3000,Medium,Leased,5,Variable,No,18214,Cattle,College Degree,0,Medium,Excellent
42942,1871,Medium,Owned,8,Variable,No,15095,Cattle,College Degree,0,High,Good
75000,3000,Medium,Leased,5,Variable,No,15624,Chicken,College Degree,2000,Medium,Excellent
40477,1500,Low,Owned,8,Variable,Yes,15525,Cattle,None,0,High,Good
59395,2462,High,Owned,12,Variable,No,14782,Cattle,High School,0,High,Good
71564,3000,Medium,Leased,8,Variable,No,19088,Chicken,College Degree,500,Low,Excellent
40000,1518,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
50928,2165,Medium,Owned,12,Normal,Yes,14568,Chicken,High School,0,High,Very Good
75000,3000,High,Leased,7,Normal,No,17655,Pigs,None,2000,Medium,Average
75000,2868,High,Leased,7,Variable,Yes,18340,Cattle,College Degree,0,Low,Excellent
57103,2913,High,Leased,7,Normal,Yes,17673,Pigs,High School,10000,Medium,Poor
74107,2728,Medium,Owned,12,Variable,No,15446,Cattle,College Degree,2000,Medium,Very Good
48909,1500,Medium,Owned,8,Variable,Yes,12865,Sheep,College Degree,2000,High,Average
75000,3000,High,Leased,10,Normal,Yes,17758,Pigs,High School,10000,Low,Poor
40000,1629,Low,Owned,8,Unpredictable,Yes,16549,Sheep,None,500,High,Average
50874,2504,Low,Owned,12,Variable,No,14819,Cattle,College Degree,0,High,Good
70176,2093,Low,Owned,5,Unpredictable,Yes,17144,Sheep,High School,2000,Medium,Average
52963,2222,Medium,Owned,12,Variable,No,15872,Cattle,College Degree,0,High,Good
40000,2230,Low,Owned,10,Variable,Yes,15428,Sheep,None,500,Low,Very Good
75000,3000,Medium,Leased,5,Variable,No,17402,Chicken,College Degree,2000,Medium,Excellent
51966,2404,Medium,Owned,12,Variable,No,15315,Cattle,College Degree,0,High,Very Good
40000,1500,Low,Owned,8,Unpredictable,Yes,12478,Sheep,None,0,High,Average
57916,2116,Medium,Owned,5,Variable,No,15433,Cattle,College Degree,0,High,Very Good
40000,2354,Low,Owned,12,Unpredictable,Yes,14456,Sheep,None,500,High,Average
47708,2113,High,Owned,10,Variable,No,14337,Cattle,College Degree,0,High,Good
50705,2054,Medium,Owned,12,Variable,No,15884,Cattle,College Degree,0,High,Average
75000,3000,Medium,Leased,5,Variable,No,17117,Pigs,College Degree,2000,Medium,Excellent
42361,1772,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,0,High,Average
50032,1910,High,Leased,12,Normal,Yes,14889,Cattle,High School,500,Low,Average
67287,3000,Medium,Leased,5,Variable,No,18527,Chicken,College Degree,2000,Medium,Excellent
75000,3000,Medium,Leased,5,Variable,No,16423,Cattle,College Degree,2000,Medium,Excellent
58820,1781,Medium,Leased,12,Variable,Yes,14353,Chicken,None,0,Medium,Good
75000,3000,Medium,Owned,5,Variable,No,17975,Chicken,College Degree,2000,Medium,Excellent
46700,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
41283,1782,Low,Owned,12,Unpredictable,Yes,12000,Sheep,None,0,Medium,Average
45910,2186,Low,Owned,8,Unpredictable,No,12000,Sheep,None,500,High,Very Good
40000,1832,Low,Owned,12,Unpredictable,Yes,12000,Cattle,High School,500,High,Average
53669,2303,High,Owned,12,Normal,Yes,13976,Cattle,High School,0,Low,Average
40000,1555,High,Owned,7,Unpredictable,Yes,12000,Sheep,High School,10000,Low,Average
58377,1683,Low,Owned,8,Variable,Yes,12000,Sheep,None,0,High,Average
53843,2316,Medium,Owned,10,Normal,Yes,15463,Cattle,High School,10000,Low,Good
48552,1692,Low,Leased,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
40000,1567,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
45277,1500,Low,Owned,8,Unpredictable,Yes,12862,Sheep,None,500,High,Average
50322,1828,High,Owned,8,Normal,Yes,12000,Cattle,College Degree,0,High,Good
43415,1927,High,Leased,7,Variable,Yes,16580,Pigs,None,0,Low,Good
40000,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
69175,2967,Low,Owned,5,Variable,No,15308,Sheep,College Degree,2000,High,Very Good
47351,2283,Medium,Owned,8,Variable,Yes,14636,Cattle,None,500,High,Very Good
56203,2067,Medium,Owned,12,Variable,No,15052,Cattle,College Degree,0,Low,Very Good
75000,3000,High,Leased,7,Normal,Yes,19352,Pigs,College Degree,10000,Medium,Poor
54957,1680,High,Owned,7,Variable,Yes,12143,Sheep,College Degree,500,High,Average
54535,2282,Medium,Owned,12,Variable,Yes,15558,Cattle,College Degree,0,High,Very Good
75000,3000,Medium,Owned,5,Variable,No,18891,Chicken,College Degree,2000,High,Very Good
72062,2100,High,Owned,10,Normal,Yes,17452,Cattle,College Degree,0,High,Good
72623,3000,Medium,Leased,5,Variable,No,18327,Chicken,College Degree,2000,Medium,Excellent
75000,2964,Medium,Owned,5,Variable,No,16084,Chicken,College Degree,0,High,Very Good
75000,2953,High,Leased,5,Variable,Yes,16819,Pigs,High School,10000,Medium,Excellent
50157,1548,Low,Owned,8,Unpredictable,Yes,12000,Sheep,College Degree,500,High,Average
53947,1602,High,Owned,8,Unpredictable,Yes,12510,Cattle,None,500,Medium,Good
65380,2169,Medium,Leased,7,Unpredictable,Yes,19702,Cattle,College Degree,0,High,Excellent
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
53694,2055,High,Leased,10,Normal,Yes,18185,Sheep,High School,0,Medium,Average
60134,2626,High,Owned,7,Variable,No,18452,Cattle,High School,10000,Low,Good
48660,2127,High,Owned,10,Normal,Yes,15127,Cattle,College Degree,0,Low,Good
75000,3000,Medium,Owned,5,Variable,No,20000,Chicken,College Degree,2000,High,Good
55666,3000,Medium,Owned,12,Variable,No,15671,Cattle,College Degree,0,High,Very Good
57050,2209,High,Owned,10,Normal,Yes,14767,Cattle,College Degree,10000,Low,Good
53565,2569,Medium,Owned,10,Variable,Yes,14032,Cattle,High School,0,High,Good
57740,2200,High,Owned,5,Variable,Yes,16189,Chicken,College Degree,0,High,Excellent
75000,2857,Medium,Owned,5,Variable,No,19482,Chicken,College Degree,2000,High,Excellent
75000,3000,High,Leased,7,Unpredictable,Yes,18141,Sheep,College Degree,10000,Medium,Excellent
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Very Good
40225,1658,Low,Owned,8,Unpredictable,Yes,12341,Sheep,None,500,High,Average
55032,2645,High,Leased,7,Normal,Yes,17648,Pigs,High School,0,Low,Average
51374,2379,High,Owned,10,Normal,Yes,17808,Cattle,High School,0,High,Good
54958,1642,High,Leased,10,Normal,Yes,13626,Sheep,High School,500,Low,Good
75000,3000,High,Leased,10,Normal,Yes,17462,Pigs,High School,10000,Low,Excellent
61402,2562,High,Leased,7,Normal,Yes,16466,Sheep,High School,10000,Low,Poor
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
40000,2924,Medium,Owned,12,Variable,No,14819,Chicken,College Degree,0,Medium,Very Good
68207,3000,Medium,Owned,12,Variable,No,16562,Cattle,College Degree,2000,Medium,Very Good
50512,1878,Low,Owned,7,Unpredictable,Yes,12000,Sheep,None,500,High,Average
50681,1875,Medium,Owned,12,Variable,No,15095,Cattle,College Degree,0,High,Very Good
58186,2360,High,Leased,10,Normal,Yes,14470,Chicken,High School,10000,Low,Good
56107,1888,High,Owned,7,Normal,Yes,18410,Pigs,High School,10000,Low,Poor
58038,2418,Medium,Owned,12,Variable,No,15328,Cattle,College Degree,0,Medium,Very Good
75000,3000,Medium,Leased,5,Variable,No,18479,Chicken,College Degree,2000,Medium,Excellent
40000,1500,Low,Owned,12,Variable,No,14187,Cattle,College Degree,0,High,Average
61420,2468,High,Owned,10,Variable,Yes,14773,Cattle,College Degree,0,Low,Very Good
53664,2518,High,Leased,7,Normal,Yes,18292,Pigs,High School,0,Low,Poor
51795,1584,Medium,Owned,8,Unpredictable,Yes,12000,Cattle,None,0,High,Excellent
58258,1878,Medium,Owned,12,Variable,No,19283,Sheep,None,500,Low,Average
71782,3000,Medium,Leased,5,Variable,No,18630,Chicken,College Degree,2000,Medium,Excellent
52632,3000,Low,Leased,5,Variable,Yes,12860,Sheep,None,2000,High,Average
53555,3000,High,Leased,8,Unpredictable,No,14890,Cattle,College Degree,2000,Low,Poor
50543,2280,High,Owned,12,Normal,Yes,14721,Cattle,High School,0,Low,Good
49756,2059,Medium,Owned,12,Variable,No,16492,Cattle,College Degree,0,High,Very Good
53299,2326,High,Leased,10,Normal,Yes,16765,Pigs,High School,10000,Low,Poor
42232,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
49824,2248,Medium,Owned,10,Variable,No,15955,Cattle,High School,0,High,Very Good
40000,1602,Medium,Owned,12,Variable,No,13342,Cattle,None,0,High,Very Good
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
43471,1500,High,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
75000,3000,Medium,Leased,5,Variable,No,19165,Pigs,College Degree,2000,Low,Excellent
50198,2529,High,Owned,10,Normal,Yes,14989,Cattle,College Degree,0,Low,Poor
54252,2346,High,Leased,7,Normal,Yes,15798,Pigs,High School,0,Low,Poor
41386,1500,Low,Owned,8,Unpredictable,Yes,12000,Cattle,High School,0,High,Average
54167,2587,Medium,Owned,12,Variable,No,15335,Cattle,College Degree,0,Low,Good
62887,1709,Low,Owned,12,Variable,No,15287,Cattle,College Degree,0,Low,Very Good
75000,3000,Medium,Leased,5,Variable,No,18298,Sheep,High School,2000,Medium,Excellent
42342,1806,High,Owned,8,Unpredictable,Yes,14413,Cattle,None,0,High,Average
54752,2308,High,Owned,8,Normal,Yes,14247,Cattle,High School,0,Low,Poor
55161,2153,Low,Owned,8,Normal,Yes,15340,Cattle,None,0,High,Average
59245,2948,Medium,Owned,12,Variable,No,15626,Cattle,College Degree,0,High,Excellent
75000,2940,Medium,Leased,5,Variable,No,19987,Chicken,College Degree,0,Medium,Average
42526,2319,High,Owned,10,Variable,No,15814,Chicken,College Degree,0,Low,Excellent
47373,2018,High,Leased,8,Normal,Yes,16185,Sheep,High School,10000,Low,Good
45505,1639,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
50012,2043,High,Owned,8,Unpredictable,Yes,12000,Pigs,None,0,High,Poor
75000,3000,Medium,Leased,5,Variable,No,15388,Chicken,College Degree,2000,Medium,Very Good
48896,2325,Medium,Owned,12,Variable,No,15744,Cattle,High School,0,High,Very Good
50429,2285,High,Owned,10,Normal,Yes,15690,Cattle,College Degree,2000,Low,Good
40000,1725,Low,Owned,8,Unpredictable,Yes,14139,Sheep,High School,0,High,Average
54867,1996,High,Leased,12,Variable,Yes,14093,Cattle,College Degree,0,High,Good
40000,1500,High,Owned,8,Unpredictable,Yes,14919,Cattle,High School,500,Low,Good
52948,2210,Medium,Owned,10,Variable,No,14831,Cattle,High School,0,Low,Very Good
56472,2636,High,Owned,12,Unpredictable,No,14857,Cattle,High School,500,Low,Good
55327,2131,Low,Owned,8,Unpredictable,Yes,12835,Sheep,None,500,High,Average
72520,3000,Medium,Owned,5,Variable,No,16724,Cattle,College Degree,0,Low,Excellent
40129,1508,Low,Owned,8,Unpredictable,No,12000,Sheep,College Degree,0,High,Good
42835,1500,Low,Owned,10,Normal,Yes,14127,Sheep,None,500,High,Very Good
51832,2025,Medium,Owned,12,Normal,Yes,18781,Cattle,College Degree,500,High,Good
44175,1935,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,Low,Average
49134,2357,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
50360,2366,Medium,Owned,10,Variable,No,15798,Cattle,College Degree,0,High,Very Good
75000,2900,Medium,Leased,5,Variable,No,19509,Chicken,College Degree,2000,Medium,Excellent
56745,2179,Medium,Leased,5,Variable,No,19490,Sheep,College Degree,500,Medium,Excellent
54841,2071,High,Leased,10,Normal,Yes,14317,Cattle,High School,10000,Low,Poor
49238,2296,High,Owned,8,Unpredictable,Yes,17446,Sheep,None,500,High,Average
44962,2334,Medium,Leased,10,Variable,Yes,12000,Cattle,High School,0,High,Average
53397,1500,Low,Owned,7,Normal,Yes,17761,Chicken,High School,0,Low,Average
75000,2846,High,Leased,5,Variable,No,18546,Chicken,High School,10000,Medium,Excellent
58432,2078,High,Owned,10,Normal,Yes,16431,Pigs,High School,0,Low,Good
59327,2083,High,Leased,12,Variable,No,15638,Cattle,College Degree,0,High,Good
47960,1724,Low,Owned,12,Unpredictable,No,12007,Sheep,None,500,High,Average
40478,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
49105,2255,Medium,Owned,10,Variable,No,14954,Chicken,College Degree,2000,Medium,Very Good
75000,2409,Medium,Owned,12,Variable,No,16555,Cattle,College Degree,0,High,Very Good
50035,2509,Medium,Owned,12,Variable,No,15256,Cattle,College Degree,0,High,Very Good
54237,1728,Low,Owned,12,Variable,No,15651,Cattle,College Degree,0,Medium,Very Good
55450,2232,High,Leased,7,Normal,Yes,19832,Cattle,High School,10000,Low,Poor
49623,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
54800,2647,Low,Owned,10,Normal,Yes,14205,Sheep,High School,10000,High,Average
73553,3000,Medium,Leased,5,Variable,No,18475,Chicken,College Degree,2000,Medium,Excellent
49675,2562,High,Leased,7,Normal,No,17804,Cattle,High School,0,Medium,Very Good
40000,2119,Low,Owned,10,Unpredictable,Yes,12000,Sheep,None,500,High,Average
54211,1842,High,Leased,7,Normal,Yes,18253,Sheep,High School,10000,Low,Poor
70038,3000,Medium,Leased,5,Variable,No,18126,Chicken,College Degree,2000,High,Excellent
51646,1523,Low,Owned,10,Normal,Yes,14366,Cattle,None,0,High,Good
40000,1647,Low,Owned,8,Unpredictable,Yes,12000,Cattle,College Degree,0,High,Average
74097,3000,Medium,Leased,5,Variable,No,18525,Chicken,College Degree,2000,Medium,Excellent
75000,2877,Medium,Leased,5,Variable,No,18550,Chicken,College Degree,2000,Medium,Excellent
41927,2094,Medium,Owned,12,Variable,No,15828,Sheep,College Degree,2000,High,Poor
68934,2824,Medium,Leased,5,Variable,No,18526,Chicken,College Degree,2000,Medium,Very Good
55559,2106,High,Owned,12,Variable,Yes,14993,Cattle,High School,0,High,Very Good
41199,1988,Low,Owned,8,Unpredictable,Yes,13942,Sheep,None,500,Low,Average
60502,1969,High,Owned,7,Normal,Yes,17257,Pigs,High School,10000,Low,Good
62749,2078,High,Leased,10,Normal,Yes,14319,Pigs,College Degree,0,High,Poor
61079,2004,Low,Owned,7,Variable,Yes,15382,Cattle,High School,500,Low,Average
63634,2848,Medium,Owned,12,Normal,No,15639,Pigs,College Degree,0,Low,Good
